Date,Spread,CCI Value,NBER_Rec
1981-04-30,-0.6976825886705509,98.530535,0.0
1981-05-31,-3.1365840303389394,98.71303,0.0
1981-06-30,-2.042165903962454,98.753265,0.0
1981-07-31,-1.4729471370153482,98.761015,0.0
1981-08-31,-1.4271025618563815,98.72023,1.0
1981-09-30,-0.15935364935390872,98.53612,1.0
1981-10-31,0.9354351691476008,98.26988,1.0
1981-11-30,2.068369027074919,98.035975,1.0
1981-12-31,2.4090880867343683,98.032455,1.0
1982-01-31,1.7405843041156432,98.14699499999999,1.0
1982-02-28,0.28064641512516,98.117205,1.0
1982-03-31,0.5781769448076286,98.06235,1.0
1982-04-30,0.5665328619028056,98.12048,1.0
1982-05-31,0.9756618216546152,98.17015500000001,1.0
1982-06-30,1.2453033867839114,98.1402,1.0
1982-07-31,2.102451658199195,98.098775,1.0
1982-08-31,4.062018737794704,98.14038000000001,1.0
1982-09-30,4.1459552235759904,98.2885,1.0
1982-10-31,2.9375400662749778,98.444355,1.0
1982-11-30,2.1975333065083484,98.50277,1.0
1982-12-31,2.324839384694929,98.5394,0.0
1983-01-31,2.329289670265389,98.67831,0.0
1983-02-28,2.3252667475658644,99.03911,0.0
1983-03-31,1.861484031708152,99.57114,0.0
1983-04-30,1.8995621635559523,100.09655,0.0
1983-05-31,1.90070744589872,100.42555,0.0
1983-06-30,1.73539780131369,100.5277,0.0
1983-07-31,1.9576244309672115,100.50945,0.0
1983-08-31,2.1512967829926897,100.4262,0.0
1983-09-30,2.312573548222052,100.35825,0.0
1983-10-31,2.584409912488754,100.38165,0.0
1983-11-30,2.607210088731476,100.5481,0.0
1983-12-31,2.4925735482220506,100.81075,0.0
1984-01-31,2.438710518015011,101.05585,0.0
1984-02-29,2.407003318756733,101.13475,0.0
1984-03-31,2.4297750079126352,101.1271,0.0
1984-04-30,2.558729283183853,101.0144,0.0
1984-05-31,3.1895129932742687,100.9374,0.0
1984-06-30,3.2968598731177288,100.8946,0.0
1984-07-31,2.830077322438332,100.95715,0.0
1984-08-31,1.8159998835856663,101.06635,0.0
1984-09-30,1.722948511723846,101.1069,0.0
1984-10-31,2.0354501809267376,101.0109,0.0
1984-11-30,2.64619754268526,100.9092,0.0
1984-12-31,3.158098582962774,100.8406,0.0
1985-01-31,3.3548035351211443,100.8399,0.0
1985-02-28,2.9461132144953552,100.8014,0.0
1985-03-31,3.0315308698333108,100.77335,0.0
1985-04-30,3.2042806481926362,100.76635,0.0
1985-05-31,3.1199531021548528,100.76645,0.0
1985-06-30,2.987464724019617,100.814,0.0
1985-07-31,3.0008573775332548,100.781,0.0
1985-08-31,2.95777699513384,100.69845,0.0
1985-09-30,3.0398327482965097,100.61775,0.0
1985-10-31,2.8467458705391233,100.57615,0.0
1985-11-30,2.3025997109319563,100.6628,0.0
1985-12-31,1.9298327482965103,100.8214,0.0
1986-01-31,1.89136888046174,100.95715,0.0
1986-02-28,1.4118798423193477,101.02195,0.0
1986-03-31,1.0167389919057808,101.0401,0.0
1986-04-30,1.0602507747850842,101.0631,0.0
1986-05-31,1.3761178571882051,101.0972,0.0
1986-06-30,1.403338404606307,101.15735,0.0
1986-07-31,1.300615176939492,101.11175,0.0
1986-08-31,1.4837079796274413,100.98595,0.0
1986-09-30,2.097143252428018,100.8636,0.0
1986-10-31,2.1083747862990467,100.79885,0.0
1986-11-30,1.7513326049646416,100.67425,0.0
1986-12-31,1.4237079796274417,100.5669,0.0
1987-01-31,1.4979652547592837,100.54405,0.0
1987-02-28,1.5011279521663194,100.57565,0.0
1987-03-31,1.5011279521663194,100.64275,0.0
1987-04-30,2.2189632189582813,100.7178,0.0
1987-05-31,2.7880935799806887,100.75965,0.0
1987-06-30,2.567657957678426,100.82515,0.0
1987-07-31,2.5967851072410637,100.9056,0.0
1987-08-31,2.541163294251456,100.9151,0.0
1987-09-30,2.824409107336465,100.79695,0.0
1987-10-31,3.2070400429770523,100.5629,0.0
1987-11-30,3.006785107241063,100.37544,0.0
1987-12-31,3.0532722883456014,100.42855,0.0
1988-01-31,2.6915030239948994,100.61255,0.0
1988-02-29,2.3880935799806906,100.78295,0.0
1988-03-31,2.5063478790235982,100.9013,0.0
1988-04-30,2.6370423484844,100.93855,0.0
1988-05-31,2.6410074134202493,101.00595,0.0
1988-06-30,2.2615489716238555,101.05885,0.0
1988-07-31,2.118438316052784,101.115,0.0
1988-08-31,1.971879842319348,101.2036,0.0
1988-09-30,1.5025997109319569,101.20885,0.0
1988-10-31,1.2068421209046418,101.1258,0.0
1988-11-30,0.9348035351211444,101.0593,0.0
1988-12-31,0.7575333065083463,101.0594,0.0
1989-01-31,0.5261132144953553,101.1234,0.0
1989-02-28,0.3309404671901959,101.073,0.0
1989-03-31,0.21358057900900285,100.9359,0.0
1989-04-30,0.2138129404464557,100.77415,0.0
1989-05-31,0.12681987587159504,100.67685,0.0
1989-06-30,-0.1570085384029607,100.6631,0.0
1989-07-31,-0.13181963397587282,100.7156,0.0
1989-08-31,-0.06293111609332057,100.7896,0.0
1989-09-30,0.17535192911126884,100.90385,0.0
1989-10-31,0.11134837342046744,100.88835,0.0
1989-11-30,-0.08136912783238515,100.80285,0.0
1989-12-31,-0.04810975687474617,100.75505,0.0
1990-01-31,0.3113483734204685,100.16067666666667,0.0
1990-02-28,0.4658997791796509,100.15898,0.0
1990-03-31,0.41706888390667984,100.19820333333332,0.0
1990-04-30,0.7542545971671952,100.24471,0.0
1990-05-31,0.7558997791796501,100.21164666666668,0.0
1990-06-30,0.4864470853683516,100.08976666666666,0.0
1990-07-31,0.5924315694128408,99.84276,0.0
1990-08-31,1.0515510141682043,99.42985,1.0
1990-09-30,1.2863154510130697,99.02588,1.0
1990-10-31,1.316229496092089,98.74550666666669,1.0
1990-11-30,1.1018798423193488,98.71096666666666,1.0
1990-12-31,1.127945186123811,98.85823333333332,1.0
1991-01-31,1.6828732815224263,99.15209666666664,1.0
1991-02-28,1.7356936907668636,99.57411,1.0
1991-03-31,2.0270423484843985,100.00163,1.0
1991-04-30,2.228528667060249,100.11895333333332,0.0
1991-05-31,2.456693683995275,100.05767,0.0
1991-06-30,2.551990100619471,99.97135,0.0
1991-07-31,2.5315592938396065,99.86685666666666,0.0
1991-08-31,2.4221691022123912,99.74700333333334,0.0
1991-09-30,2.286731674444292,99.59976,0.0
1991-10-31,2.406063096992031,99.35854333333334,0.0
1991-11-30,2.7427536065717506,99.08492,0.0
1991-12-31,2.9205769664181176,98.93479,0.0
1992-01-31,3.1398552204228403,98.94010666666668,0.0
1992-02-29,3.4085049547608786,99.11097,0.0
1992-03-31,3.401626903185756,99.40620666666666,0.0
1992-04-30,3.6415311809864335,99.70508000000001,0.0
1992-05-31,3.6754996976422825,99.97247333333333,0.0
1992-06-30,3.5145146850276467,100.16100666666668,0.0
1992-07-31,3.558792401343232,100.24244666666668,0.0
1992-08-31,3.391219201812563,100.28447,0.0
1992-09-30,3.44771973508466,100.33368333333334,0.0
1992-10-31,3.6691617398447782,100.46206333333332,0.0
1992-11-30,3.6712192018125633,100.73648,0.0
1992-12-31,3.4784866880369036,100.96525,0.0
1993-01-31,3.5350911075657057,101.0421,0.0
1993-02-28,3.267139265062321,101.01040333333331,0.0
1993-03-31,2.9665566984919494,100.95109,0.0
1993-04-30,3.0388743867664387,100.88394,0.0
1993-05-31,3.0162646289011334,100.80107666666667,0.0
1993-06-30,2.823017253615068,100.76307666666666,0.0
1993-07-31,2.7039091955515944,100.74515333333332,0.0
1993-08-31,2.594501200553783,100.77667333333332,0.0
1993-09-30,2.3465566984919493,100.82079,0.0
1993-10-31,2.2445012005537834,100.84922666666668,0.0
1993-11-30,2.552120589396353,100.83107333333334,0.0
1993-12-31,2.643315092238464,100.83710666666668,0.0
1994-01-31,2.705678916907975,100.80476,0.0
1994-02-28,2.64756639615732,100.6651,0.0
1994-03-31,2.899713296806469,100.48886666666664,0.0
1994-04-30,3.203855374662976,100.35076666666669,0.0
1994-05-31,2.9381086065677318,100.24262666666668,0.0
1994-06-30,2.858108606567732,100.15392333333334,0.0
1994-07-31,2.8612780665714217,100.11620999999998,0.0
1994-08-31,2.6457504540305328,100.1741,0.0
1994-09-30,2.7204836819321647,100.28571333333332,0.0
1994-10-31,2.6576571855339943,100.44581333333332,0.0
1994-11-30,2.5238356906421737,100.63686666666666,0.0
1994-12-31,2.050696075558461,100.86606666666668,0.0
1995-01-31,1.9059101154186864,101.0651,0.0
1995-02-28,1.533272288345601,101.15253333333334,0.0
1995-03-31,1.3050329818817383,101.16966666666669,0.0
1995-04-30,1.24852866706025,101.20373333333332,0.0
1995-05-31,0.7976579576784255,101.2245,0.0
1995-06-30,0.5462687583287016,101.25763333333332,0.0
1995-07-31,0.7083880430723362,101.2416,0.0
1995-08-31,0.9392320170324939,101.1397,0.0
1995-09-30,0.774251003391937,100.95706666666668,0.0
1995-10-31,0.6142510033919368,100.84256666666666,0.0
1995-11-30,0.4209135554389132,100.80363333333332,0.0
1995-12-31,0.43000936613657625,100.84273333333334,0.0
1996-01-31,0.5156632437754958,100.89476666666668,0.0
1996-02-29,0.8523883598838813,100.96063333333332,0.0
1996-03-31,1.1772594619653525,101.0332,0.0
1996-04-30,1.4276571855339937,101.02513333333332,0.0
1996-05-31,1.584861939758908,100.98386666666666,0.0
1996-06-30,1.6820405967783838,101.0018,0.0
1996-07-31,1.5796015209104066,101.05323333333332,0.0
1996-08-31,1.4536559891616443,101.09253333333334,0.0
1996-09-30,1.6020405967783835,101.12416666666668,0.0
1996-10-31,1.4060630969920311,101.1592,0.0
1996-11-30,1.0344604888770474,101.1404,0.0
1996-12-31,1.2592427571196847,100.9903,0.0
1997-01-31,1.4144604888770471,100.77046666666666,0.0
1997-02-28,1.275262858044755,100.66142666666669,0.0
1997-03-31,1.410009366136577,100.65834666666667,0.0
1997-04-30,1.5891931425560726,100.74610333333334,0.0
1997-05-31,1.5236559891616448,100.89386666666668,0.0
1997-06-30,1.4284510357828692,101.05013333333332,0.0
1997-07-31,1.0336559891616446,101.1629,0.0
1997-08-31,1.020009366136576,101.18316666666664,0.0
1997-09-30,1.1276571855339936,101.16963333333337,0.0
1997-10-31,0.9268612060460688,101.13286666666666,0.0
1997-11-30,0.6000093661365762,101.10726666666666,0.0
1997-12-31,0.5091931425560725,101.1024,0.0
1998-01-31,0.3640585053582637,101.17156666666666,0.0
1998-02-28,0.34204059677838394,101.1358,0.0
1998-03-31,0.4844604888770476,100.95961666666666,0.0
1998-04-30,0.5576571855339933,100.79212333333332,0.0
1998-05-31,0.5156632437754958,100.58640333333334,0.0
1998-06-30,0.3864624177352578,100.37238,0.0
1998-07-31,0.3672594619653529,100.21031333333332,0.0
1998-08-31,0.3096378195482368,100.14735,0.0
1998-09-30,0.08086332987544509,100.11335,0.0
1998-10-31,0.4744034788230183,100.14205666666665,0.0
1998-11-30,0.30834484920652905,100.25246,0.0
1998-12-31,0.14908133338539376,100.39990666666664,0.0
1999-01-31,0.2709132690690588,100.59421333333334,0.0
1999-02-28,0.4472361470234256,100.73190333333334,0.0
1999-03-31,0.677236147023426,100.75281,0.0
1999-04-30,0.7827319591537227,100.7634,0.0
1999-05-31,0.9250044253382221,100.82247333333332,0.0
1999-06-30,1.212376612832743,100.87607333333334,0.0
1999-07-31,1.1231300695920725,100.88915666666666,0.0
1999-08-31,1.0966579928075202,100.92784666666668,0.0
1999-09-30,1.1181946426222211,100.97839666666668,0.0
1999-10-31,1.1212127486167571,101.02030666666668,0.0
1999-11-30,0.8228493585712222,101.13439333333332,0.0
1999-12-31,0.9375542970377292,101.27885666666668,0.0
2000-01-31,1.1925865500164994,101.427,0.0
2000-02-29,0.8128501096634873,101.48415333333332,0.0
2000-03-31,0.4067851072410633,101.47866666666668,0.0
2000-04-30,0.16809357998068994,101.50056666666669,0.0
2000-05-31,0.4823887276869732,101.5207,0.0
2000-06-30,0.2467851072410632,101.5027,0.0
2000-07-31,-0.0852080961959123,101.51513333333332,0.0
2000-08-31,-0.4411220310665769,101.5202,0.0
2000-09-30,-0.3770181079708914,101.50316666666667,0.0
2000-10-31,-0.5520399198848658,101.46106666666668,0.0
2000-11-30,-0.634806477582452,101.35563333333334,0.0
2000-12-31,-0.6967277116543986,101.13103333333332,0.0
2001-01-31,-0.13039847908959334,100.9062,0.0
2001-02-28,0.090426348129931,100.74046666666668,0.0
2001-03-31,0.3579758119747911,100.67916666666667,0.0
2001-04-30,1.1774867137775282,100.6767,1.0
2001-05-31,1.6858269812265458,100.72573333333332,1.0
2001-06-30,1.7100337337080087,100.7603,1.0
2001-07-31,1.6493923334787914,100.7159,1.0
2001-08-31,1.534151526969057,100.53963333333333,1.0
2001-09-30,2.0353510426244465,100.29276666666664,1.0
2001-10-31,2.3679769541697677,100.1794,1.0
2001-11-30,2.7450230576031203,100.22983666666666,1.0
2001-12-31,3.3691765154530984,100.4032,0.0
2002-01-31,3.3600766530403887,100.57443333333332,0.0
2002-02-28,3.1584959607716665,100.69726666666668,0.0
2002-03-31,3.4568898217518105,100.80886666666667,0.0
2002-04-30,3.4687233316008443,100.84516666666669,0.0
2002-05-31,3.398268070621052,100.8399,0.0
2002-06-30,3.19895018314814,100.73086666666669,0.0
2002-07-31,2.939402328555265,100.576,0.0
2002-08-31,2.610746306123576,100.44106666666669,0.0
2002-09-30,2.210523607407968,100.32142666666668,0.0
2002-10-31,2.3316319121201285,100.22478,0.0
2002-11-30,2.7990271836852747,100.22087666666664,0.0
2002-12-31,2.819831969555087,100.20491666666665,0.0
2003-01-31,2.86023125894834,100.08487,0.0
2003-02-28,2.7102312589483395,99.88314,0.0
2003-03-31,2.6610236322250467,99.62088666666666,0.0
2003-04-30,2.8110236322250466,99.36102666666666,0.0
2003-05-31,2.4821966830842195,99.29421333333336,0.0
2003-06-30,2.3950479392631983,99.43485666666668,0.0
2003-07-31,3.0654193289734137,99.66234333333334,0.0
2003-08-31,3.4844869833252354,99.83834,0.0
2003-09-30,3.3146744848732235,99.97554333333332,0.0
2003-10-31,3.3550479392631978,100.15379333333333,0.0
2003-11-30,3.3548614701727977,100.3676,0.0
2003-12-31,3.3554193289734138,100.57030000000002,0.0
2004-01-31,3.2557886543177164,100.73383333333334,0.0
2004-02-29,3.134861470172799,100.6917,0.0
2004-03-31,2.874674484873224,100.5882,0.0
2004-04-30,3.3946744848732235,100.41084,0.0
2004-05-31,3.683160014236707,100.19200666666666,0.0
2004-06-30,3.4382141196056337,100.08545666666667,0.0
2004-07-31,3.146978996331277,100.08629333333332,0.0
2004-08-31,2.773809618874166,100.08559,0.0
2004-09-30,2.450076653040389,100.08665666666668,0.0
2004-10-31,2.3075812838450167,100.12729666666668,0.0
2004-11-30,2.0802105265803323,100.24442333333332,0.0
2004-12-31,1.997223052280248,100.38577333333332,0.0
2005-01-31,1.8436428051102087,100.45522333333334,0.0
2005-02-28,1.5780806601049069,100.44596333333334,0.0
2005-03-31,1.7025691273951309,100.37620666666668,0.0
2005-04-30,1.501441708987211,100.29842666666666,0.0
2005-05-31,1.239734874471064,100.30954,0.0
2005-06-30,0.9659720350531612,100.40444333333332,0.0
2005-07-31,0.8884866880369038,100.3507,0.0
2005-08-31,0.7416280232331363,100.07373,0.0
2005-09-30,0.7022620554695349,99.72808,0.0
2005-10-31,0.6628624553766582,99.61394,0.0
2005-11-30,0.5671462443319086,99.8094,0.0
2005-12-31,0.4868052469266542,100.1177,0.0
2006-01-31,0.07453740871608261,100.27410666666668,0.0
2006-02-28,0.027606244593977536,100.25281,0.0
2006-03-31,0.09463061530071036,100.19096333333334,0.0
2006-04-30,0.2712424468964123,100.06431666666668,0.0
2006-05-31,0.2666579928075201,99.91984666666669,0.0
2006-06-30,0.19394839629053084,99.90085333333332,0.0
2006-07-31,0.007657185533993527,99.93257333333334,0.0
2006-08-31,-0.2127405380346472,100.02965333333334,0.0
2006-09-30,-0.21683055843704133,100.2507,0.0
2006-10-31,-0.3211528374551493,100.5056,0.0
2006-11-30,-0.4719456232071266,100.6642,0.0
2006-12-31,-0.4183948490732909,100.74706666666668,0.0
2007-01-31,-0.3535375822647424,100.74053333333336,0.0
2007-02-28,-0.4455395111229529,100.60926666666666,0.0
2007-03-31,-0.5119456232071267,100.48223333333334,0.0
2007-04-30,-0.3091801856352205,100.46106666666668,0.0
2007-05-31,-0.10372749797087888,100.50553333333332,0.0
2007-06-30,0.3708633298754451,100.5319,0.0
2007-07-31,0.05277916661276817,100.52266666666668,0.0
2007-08-31,0.36597223859980144,100.40574666666667,0.0
2007-09-30,0.536805246926654,100.24403333333332,0.0
2007-10-31,0.5364637215213315,100.04452666666668,0.0
2007-11-30,0.8069502412020699,99.84384666666664,0.0
2007-12-31,1.035091107565706,99.69964666666664,0.0
2008-01-31,0.9322880579584476,99.50281333333334,1.0
2008-02-29,1.5789748619546748,99.18977666666667,1.0
2008-03-31,2.228418161845478,98.87339333333334,1.0
2008-04-30,2.367804482449856,98.54013666666668,1.0
2008-05-31,2.1182680706210517,98.29181,1.0
2008-06-30,2.2052582224090256,98.17118333333332,1.0
2008-07-31,2.3505236074079674,98.21664666666668,1.0
2008-08-31,2.1384959607716665,98.28455333333332,1.0
2008-09-30,2.5410236322250466,98.2237,1.0
2008-10-31,3.129542013237419,97.86718666666668,1.0
2008-11-30,3.337268546476905,97.47906666666664,1.0
2008-12-31,2.389581026561181,97.20416666666668,1.0
2009-01-31,2.3881511174366468,97.03941999999999,1.0
2009-02-28,2.565602498561409,96.95669333333336,1.0
2009-03-31,2.6069702500410634,97.05372333333332,1.0
2009-04-30,2.767712141354948,97.33840333333336,1.0
2009-05-31,3.107416924700739,97.63105,1.0
2009-06-30,3.537416924700739,97.82829666666667,1.0
2009-07-31,3.377416924700739,97.94071333333332,0.0
2009-08-31,3.4175647896471064,98.07035666666668,0.0
2009-09-30,3.2782964165796966,98.23008333333333,0.0
2009-10-31,3.31901521741486,98.29806666666668,0.0
2009-11-30,3.349299147531146,98.34309666666668,0.0
2009-12-31,3.5392991475311466,98.47209333333336,0.0
2010-01-31,3.66915743887823,98.62053333333334,0.0
2010-02-28,3.578441202678856,98.73949333333331,0.0
2010-03-31,3.5778589798631986,98.87493333333336,0.0
2010-04-30,3.687712141354948,98.94400333333333,0.0
2010-05-31,3.2577121413549484,99.00330333333336,0.0
2010-06-30,3.0782964165796964,98.98808333333334,0.0
2010-07-31,2.847712141354948,98.8277,0.0
2010-08-31,2.537712141354948,98.64791333333336,0.0
2010-09-30,2.497858979863198,98.45626333333333,0.0
2010-10-31,2.4081511174366472,98.35116666666666,0.0
2010-11-30,2.6180053052107883,98.32458,0.0
2010-12-31,3.1480053052107886,98.30243333333333,0.0
2011-01-31,3.2378589798631983,98.31886333333334,0.0
2011-02-28,3.448151117436647,98.41676,0.0
2011-03-31,3.3085854757730417,98.55208333333331,0.0
2011-04-30,3.39915743887823,98.64905666666664,0.0
2011-05-31,3.1294403434125004,98.69491333333332,0.0
2011-06-30,2.9594403434125005,98.57391,0.0
2011-07-31,2.9594403434125005,98.20949,0.0
2011-08-31,2.279721197016072,97.8064,0.0
2011-09-30,1.9698608548160523,97.54465666666664,0.0
2011-10-31,2.1297211970160714,97.41667333333334,0.0
2011-11-30,1.9998608548160517,97.50570333333332,0.0
2011-12-31,1.9698608548160523,97.8661,0.0
2012-01-31,1.9395810265611808,98.27050666666666,0.0
2012-02-29,1.8787292359011682,98.47813666666669,0.0
2012-03-31,2.0888724831021386,98.49130666666666,0.0
2012-04-30,1.9688724831021385,98.49827,0.0
2012-05-31,1.7087292359011677,98.40695333333332,0.0
2012-06-30,1.5287292359011675,98.13507333333332,0.0
2012-07-31,1.4285854757730427,97.99132666666668,0.0
2012-08-31,1.5785854757730426,98.10317,0.0
2012-09-30,1.608441202678856,98.40316666666666,0.0
2012-10-31,1.6485854757730427,98.72216333333333,0.0
2012-11-30,1.5587292359011675,98.79215,0.0
2012-12-31,1.6490152174148591,98.69342333333334,0.0
2013-01-31,1.8390152174148595,98.71576999999998,0.0
2013-02-28,1.8785854757730427,98.80115666666666,0.0
2013-03-31,1.8687292359011682,98.73498666666666,0.0
2013-04-30,1.6991574388782298,98.64208333333332,0.0
2013-05-31,1.8894403434125004,98.54494666666666,0.0
2013-06-30,2.249299147531146,98.45461666666668,0.0
2013-07-31,2.5394403434125006,98.41986666666666,0.0
2013-08-31,2.6994403434125007,98.39291999999999,0.0
2013-09-30,2.7897211970160716,98.38198333333334,0.0
2013-10-31,2.5692991475311464,98.39479333333333,0.0
2013-11-30,2.64901521741486,98.45226666666667,0.0
2013-12-31,2.829015217414859,98.65165,0.0
2014-01-31,2.8194403434125004,98.81029666666666,0.0
2014-02-28,2.6592991475311463,98.99366,0.0
2014-03-31,2.6692991475311465,99.16289,0.0
2014-04-30,2.679581026561181,99.18619,0.0
2014-05-31,2.529581026561181,99.12162,0.0
2014-06-30,2.5594403434125006,99.11782666666666,0.0
2014-07-31,2.509581026561181,99.11687666666668,0.0
2014-08-31,2.389581026561181,99.15151,0.0
2014-09-30,2.509721197016072,99.24478666666666,0.0
2014-10-31,2.279721197016072,99.36062333333332,0.0
2014-11-30,2.3097211970160716,99.56942,0.0
2014-12-31,2.179581026561181,99.82940666666669,0.0
2015-01-31,1.8495810265611807,100.0657,0.0
2015-02-28,1.9597211970160715,100.20917333333334,0.0
2015-03-31,2.009581026561181,100.20543,0.0
2015-04-30,1.9197211970160712,100.19025,0.0
