Date,CCI Value,Spread,Value of Copper,NBER_Rec
1977-11-30,100.33104,1.298419293043569,1216.6289904761904,0.0
1977-12-31,100.328775,1.4397937097628244,1300.4229714285716,0.0
1978-01-31,100.324215,1.3225045038736123,1305.4292,0.0
1978-02-28,100.272615,1.3820270069931837,1258.4840000000002,0.0
1978-03-31,100.17201999999999,1.5596023666287389,1307.673272727273,0.0
1978-04-30,100.1676,1.66960236662874,1321.09964,0.0
1978-05-31,100.18874,1.7439337639965782,1349.2487272727274,0.0
1978-06-30,100.17071999999999,1.5184383160527837,1351.2323272727276,0.0
1978-07-31,100.16166,1.4044265370061562,1368.8493,0.0
1978-08-31,100.10282,1.1008573775332549,1424.502695652174,0.0
1978-09-30,100.04961999999999,0.2998435057877629,1455.9073000000003,0.0
1978-10-31,99.884465,0.3720402541213659,1506.4340000000002,0.0
1978-11-30,99.58614,-0.1455900875112448,1458.5741400000002,0.0
1978-12-31,99.305265,-0.4123755690327897,1507.29356,0.0
1979-01-31,99.265015,-0.6093386326554135,1624.5984545454542,0.0
1979-02-28,99.250965,-0.5774340376674036,1905.5203999999997,0.0
1979-03-31,99.12038000000001,-0.7276491661856976,2034.5925454545454,0.0
1979-04-30,98.97944,-0.6463645609995029,2040.2207600000002,0.0
1979-05-31,98.865825,-0.7360528636041792,1870.6950909090913,0.0
1979-06-30,98.69257,-0.491134993236777,1833.2032380952387,0.0
1979-07-31,98.529515,-0.6423793401207547,1799.4610476190476,0.0
1979-08-31,98.51193,-0.8602249920873657,1935.830695652174,0.0
1979-09-30,98.496925,-1.3494721091508255,2043.1660000000002,0.0
1979-10-31,98.392365,-1.9240255558131736,2077.030434782608,0.0
1979-11-30,98.323125,-1.6709449622370691,2141.0390666666667,0.0
1979-12-31,98.28734,-2.2004041787329687,2224.7408,0.0
1980-01-31,98.28014499999999,-1.7472671020969397,2625.7654545454543,0.0
1980-02-29,98.084305,-1.0667012329118728,2870.159,1.0
1980-03-31,97.67092,-3.276900233412679,2200.431619047619,1.0
1980-04-30,97.36064,-2.375305010517604,1980.640342857143,1.0
1980-05-31,97.33046,1.2879802448776552,1998.7131428571433,1.0
1980-06-30,97.60024,2.48136888046174,1933.6951428571429,1.0
1980-07-31,97.99943499999999,1.908098582962774,2180.056545454546,1.0
1980-08-31,98.44655,1.6245133735029866,2060.561580952381,0.0
1980-09-30,98.8167,0.8198416303464704,2102.6159999999995,0.0
1980-10-31,98.957735,-0.3879131134564169,2097.585130434783,0.0
1980-11-30,98.84354,-1.7412022997032857,2036.3123333333335,0.0
1980-12-31,98.547655,-3.5051372793788778,1865.7174857142857,0.0
1981-01-31,98.41338,-3.2596177249677907,1900.6876190476191,0.0
1981-02-28,98.30636,-2.3878059225875354,1805.7835999999998,0.0
1981-03-31,98.335595,-0.8989925092513165,1853.614090909091,0.0
1981-04-30,98.530535,-0.6976825886705509,1832.4895619047622,0.0
1981-05-31,98.71303,-3.1365840303389394,1797.6375000000003,0.0
1981-06-30,98.753265,-2.042165903962454,1725.671890909091,0.0
1981-07-31,98.761015,-1.4729471370153482,1731.9432727272724,0.0
1981-08-31,98.72023,-1.4271025618563815,1795.0950285714287,1.0
1981-09-30,98.53612,-0.15935364935390872,1765.5614285714287,1.0
1981-10-31,98.26988,0.9354351691476008,1686.06,1.0
1981-11-30,98.035975,2.068369027074919,1631.0481599999998,1.0
1981-12-31,98.032455,2.4090880867343683,1629.0365090909092,1.0
1982-01-31,98.14699499999999,1.7405843041156432,1614.8156999999997,1.0
1982-02-28,98.117205,0.28064641512516,1588.5736000000004,1.0
1982-03-31,98.06235,0.5781769448076286,1519.1309565217393,1.0
1982-04-30,98.12048,0.5665328619028056,1532.1368380952379,1.0
1982-05-31,98.17015500000001,0.9756618216546152,1560.1564999999998,1.0
1982-06-30,98.1402,1.2453033867839114,1291.383709090909,1.0
1982-07-31,98.098775,2.102451658199195,1420.163142857143,1.0
1982-08-31,98.14038000000001,4.062018737794704,1380.094709090909,1.0
1982-09-30,98.2885,4.1459552235759904,1410.5600000000002,1.0
1982-10-31,98.444355,2.9375400662749778,1433.7544761904762,1.0
1982-11-30,98.50277,2.1975333065083484,1418.3291000000004,1.0
1982-12-31,98.5394,2.324839384694929,1477.813485714286,0.0
1983-01-31,98.67831,2.329289670265389,1621.8816190476189,0.0
1983-02-28,99.03911,2.3252667475658644,1678.7751999999996,0.0
